id,keyword,user,user_name,text,created_at,likes,retweets,replies,source
2029548395950682319,boycott,kinskay,Hope⁷ 🍎,When you have Jin as your bias you will get people like this one reporting your account and still be the same one to boycott Jin at the MAMAs. Please leave us alone to love and support our  bias https://t.co/FWGhXii91i,Thu Mar 05 13:23:39 +0000 2026,209,48,2,cancellation_search
2029234538157666643,boycott,tonypatt2000,Tony Patterson,If Spain boycott the World Cup then that bald FIFA twat should be made to resign!,Wed Mar 04 16:36:29 +0000 2026,11830,666,49,cancellation_search
2028931480869613828,boycott,EurovisionNewZ,Eurovision News,"🇳🇱 Duncan Laurence, #Eurovision 2019 winner, announced that he supports the boycott decision of the AVROTROS. 

""I can't imagine rejoining Eurovision at this point. Maybe something else will happen in the future, but Eurovision as it is now… no, thanks."" https://t.co/LzROxBU8ug",Tue Mar 03 20:32:15 +0000 2026,1162,66,25,cancellation_search
2029570465052959085,boycott,the_hunter1100,The Hunter,"British comedian Stewart Lee has decided to boycott performing in the U.S. while President Trump is in office

What is your Response to him ?? https://t.co/3qxTyNi7Jv",Thu Mar 05 14:51:21 +0000 2026,241,83,954,cancellation_search
2029982340131197380,boycott,libsoftiktok,Libs of TikTok,"OMG

Eventbrite says an event about keeping men out of women’s sports violates their guidelines

But child grooming events are totally cool

BOYCOTT @eventbrite

Absolutely sick https://t.co/zvL0Ro12ek",Fri Mar 06 18:07:59 +0000 2026,7044,2686,140,cancellation_search
2030373209300676902,boycott,EYakoby,Eyal Yakoby,"My investment strategy has purely been to invest in companies that pro-Palestinians boycott.

I am up 31% in the past year.",Sat Mar 07 20:01:10 +0000 2026,118,16,3,cancellation_search
2030241348381516172,boycott,clashreport,Clash Report,"""Woke"" Rift Widens as African Anglicans Boycott UK-led Church

Conservative Anglican group GAFCON urged members to boycott meetings led by the Archbishop of Canterbury &amp; halt funding, a move that follows creation of a rival Global Anglican Council ahead of the enthronement of a",Sat Mar 07 11:17:12 +0000 2026,69,11,8,cancellation_search
2029324537247219907,boycott,thejinfantry,Jinfantry,"So now expressing how I feel on my own page makes me an anti? And suddenly I’m “pushing a boycott”? All I said was that I’m sad not seeing his name there, and somehow that was enough for y’all to label me.",Wed Mar 04 22:34:07 +0000 2026,824,122,37,cancellation_search
2029216710960599486,petition,We_OwnIt,We Own It,"Ash Smith, the campaigner behind Channel 4's Dirty Business docu-drama, tells the government - get a grip!

Private profiteers can't be trusted any longer with our water - it needs to be in public hands, starting with Thames Water.

Act NOW - sign the petition: https://t.co/ZQK0y6N47B",Wed Mar 04 15:25:39 +0000 2026,835,496,11,cancellation_search
2029707963103875471,petition,JrBirame2,Ghost,"Signez la pétition contre la candidature de Macky SALL a l’ONU… 👇🏽
https://t.co/8kSVOC6TkL https://t.co/kaIylYXXzH",Thu Mar 05 23:57:43 +0000 2026,354,132,12,cancellation_search
2028275138064703616,petition,ScrapDaddyAP,Adam Pearce,My official statement regarding the petition to suspend referee Jessika Carr. https://t.co/cDZmhtLssB,Mon Mar 02 01:04:11 +0000 2026,11262,1241,508,cancellation_search
2029416129928814834,petition,WithLuvNPickles,パック 🏳️‍🌈 ด้วยรักและผักดอง,"สำหรับท่านที่ขี้เกียจสแกน QR (เช่นพ้ม)

https://t.co/LX9t62tqws",Thu Mar 05 04:38:04 +0000 2026,742,1911,2,cancellation_search
2029586326820143371,petition,JDALEXtweets,ʲᵈᴀʟᴇxᴀɴᴅᴇʀᵗʷᵉᵉᵗˢ,"She : Election munadi Divorce Petition kudutha Vijay sad depression poidum paaru !

Meanwhile Anna : https://t.co/B0lqtkPJIQ",Thu Mar 05 15:54:22 +0000 2026,5391,823,77,cancellation_search
2029645273929240678,petition,SarahSmithNM,Sarah Smith NM,"⏰⏰⏰ATTN NEW MEXICANS STATEWIDE! PLEASE SIGN LARRY LEAD MARKER'S NOMINATING PETITION FOR USA SENATE BY MARCH 15TH! Although the general petition deadline for statewide offices has passed, Larry Lead Marker is a NEW candidate for Senator to represent NM in the USA Congress. If https://t.co/imIUqHc1lx",Thu Mar 05 19:48:36 +0000 2026,86,62,30,cancellation_search
2029922389639975220,petition,1ssve,S.🎧,Petition for the corporate workday  to be  9am-3pm,Fri Mar 06 14:09:46 +0000 2026,24041,3309,160,cancellation_search
2029579182817055150,petition,JLMelenchon,Jean-Luc Mélenchon,Pas touche au Liban. Netanyahu frappe la capitale du Liban. Voilà où mène d'avoir permis tous les crimes précédents. Ce pouvoir-là n'a plus de limite. Il annexe des territoires de tous côtés. Il faut bloquer les accords de coopération commerciale avec l'UE. La pétition européenne,Thu Mar 05 15:25:59 +0000 2026,12572,3079,948,cancellation_search
2030046041773330824,petition,CalltoActivism,CALL TO ACTIVISM,"After Kristi Noem’s firing, thousands of Americans have begun signing a petition calling for Attorney General Pam Bondi to be fired next:

https://t.co/Sc8f5eTwVA https://t.co/tfDCsSxJtC",Fri Mar 06 22:21:07 +0000 2026,5478,1492,116,cancellation_search
2027453453656522972,petition,Mofoman360,Lee Patriot Hood,"If this was a petition to get Keir Starmer out of No 10 would you sign ✍🏻 it 

#StarmerOut #StarmerOutNow https://t.co/m2Fz0AQaAi",Fri Feb 27 18:39:06 +0000 2026,1879,265,513,cancellation_search
2030190754728231406,petition,KVFC_Official,KERALA VIJAY FANS CLUB,"Petition 1 - என்னை, விஜய் வீட்டுக்குள்ளே வச்சு கொடுமை படுத்தினார் 

Petition 2 - என்னை, விஜய் வீட்டுக்குள்ளயே சேர்க்கவில்லை. 

இதில எதுடா உண்மை 😂😂😂😂. 

அன்னியார் இப்படி EXPOSE ஆகுவாங்கனு நினைத்து பார்க்க முடியவில்லை.",Sat Mar 07 07:56:09 +0000 2026,2450,811,162,cancellation_search
2030212341065719937,petition,We_OwnIt,We Own It,"English National Treasure says what!

If you agree with Kathy Burke, sign our petition. Bring Thames Water into public ownership. Then we can work on the rest.

https://t.co/oFE3HcjPcc https://t.co/j7QIZtKcGA",Sat Mar 07 09:21:56 +0000 2026,820,493,12,cancellation_search
2029249561131413781,petition,RiseOfAlberta,Rise Of Alberta,"No one is coming to save Alberta. 

Sign the petition. 

If you already have, find someone who hasn't. 

Want to guarantee we win? Become a canvasser. 

It is on us. Alberta's future is in our hands alone.

#AlbertaIndependence https://t.co/5C0i3OCq8y",Wed Mar 04 17:36:11 +0000 2026,928,359,32,cancellation_search
2029337140329689181,petition,RiseOfAlberta,Rise Of Alberta,"Yet to sign the Alberta Independence Petition?

A canvasser can come directly to your work site and collect signatures from you and your crew.

Click the link below to arrange for a canvasser to come to you ⬇️

https://t.co/lDUAhiwuOk https://t.co/HvVsK3qDWp",Wed Mar 04 23:24:12 +0000 2026,327,186,8,cancellation_search
2029715675518755249,petition,CharlesMcCallOK,Charles McCall,"State Question 836 will NOT appear on the ballot.

Outside activists tried to force a California-style power grab on Oklahoma voters. But because of the petition verification reforms we passed, every signature had to meet the standard and every rule had to be followed.

In 2020, https://t.co/5T5wmxMVN9",Fri Mar 06 00:28:21 +0000 2026,72,11,9,cancellation_search
2029676258666160336,petition,actualitecd,ACTUALITE.CD,RDC : Modeste Bahati Lukwebo visé par une pétition au Sénat pour opposition à la révision constitutionnelle https://t.co/QYmxZO18Kg,Thu Mar 05 21:51:44 +0000 2026,29,3,5,cancellation_search
2030118490917704191,petition,PaulMitchell_AB,Paul Mitchell,"Team Alberta in the Edmonton area...

Thank you for signing the Alberta independence petition. Now you have a new mission: each of you find 2 Albertans who haven't signed yet and direct them to the venues below. 🤠👇

Get those 2 extra signatures each! Get it done for the win! https://t.co/woySPNkIn7",Sat Mar 07 03:09:00 +0000 2026,100,56,7,cancellation_search
2030044156941177150,petition,MouvEnfants,Mouv’Enfants,"#municipales2026 #Limoges

🟥Le maire sortant Émile Roger Lombertie et candidat de @VilleLimoges87 fait l’objet de plaintes pour harcèlement moral et harcèlement sexuel.

🧹🧹🧹Nous demandons le retrait de sa candidature.

Pétition✍️
https://t.co/3K7Ed2TRY5",Fri Mar 06 22:13:38 +0000 2026,71,51,4,cancellation_search
2029869255391322252,petition,yolandaschultes,yolanda schultes,Stoppen Sie die Tötung von Straßentieren in der Türkei - Sign the Petition! https://t.co/vhVVMP0EjE via @Change,Fri Mar 06 10:38:38 +0000 2026,122,88,7,cancellation_search
2030129149764096006,sign petition,D1RTisbck,D1rt,Would you like to sign my petition,Sat Mar 07 03:51:21 +0000 2026,2,1,0,cancellation_search
2029216710960599486,sign petition,We_OwnIt,We Own It,"Ash Smith, the campaigner behind Channel 4's Dirty Business docu-drama, tells the government - get a grip!

Private profiteers can't be trusted any longer with our water - it needs to be in public hands, starting with Thames Water.

Act NOW - sign the petition: https://t.co/ZQK0y6N47B",Wed Mar 04 15:25:39 +0000 2026,835,496,11,cancellation_search
2030038324543709188,sign petition,HastiGh4,👑Hasti GH👑,"عزیزان این پتیشین تروریستی اعلام کردن مجاهدین خلق رو امضا کنید لطفا🙏
Designate the Mujahedin-e Khalq (MEK/PMOI) as a Terrorist Organization - Sign the Petition! https://t.co/Ifzz5EsYN2 via @ChangeAUS",Fri Mar 06 21:50:27 +0000 2026,19,12,0,cancellation_search
2029869255391322252,sign petition,yolandaschultes,yolanda schultes,Stoppen Sie die Tötung von Straßentieren in der Türkei - Sign the Petition! https://t.co/vhVVMP0EjE via @Change,Fri Mar 06 10:38:38 +0000 2026,122,88,7,cancellation_search
2027453453656522972,sign petition,Mofoman360,Lee Patriot Hood,"If this was a petition to get Keir Starmer out of No 10 would you sign ✍🏻 it 

#StarmerOut #StarmerOutNow https://t.co/m2Fz0AQaAi",Fri Feb 27 18:39:06 +0000 2026,1879,265,513,cancellation_search
2029668433894535523,sign petition,CtrlAltShade,س.ا.ی.ن.ا,"Urgent 🚨🚨🚨🚨
SIGN THIS PETITION AND SHARE! 
⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️

Designate the Mujahedin-e Khalq (MEK/PMOI) as a Terrorist Organization - Sign the Petition! https://t.co/9eqgNNeFnd via @CdnChange",Thu Mar 05 21:20:38 +0000 2026,2,0,0,cancellation_search
2029686325880799625,sign petition,TogetherWeMask,MaskTogetherAmerica,"On #LongCOVIDAwarenessDay (March 15), NYC should recognize #LongCOVID as a historic struggle and light up its City Hall in teal! Sign petition to @NYCMayor! https://t.co/gx4f6jK1a1 Join Us! 💚 https://t.co/j2wimB1p8K",Thu Mar 05 22:31:44 +0000 2026,67,37,2,cancellation_search
2029645273929240678,sign petition,SarahSmithNM,Sarah Smith NM,"⏰⏰⏰ATTN NEW MEXICANS STATEWIDE! PLEASE SIGN LARRY LEAD MARKER'S NOMINATING PETITION FOR USA SENATE BY MARCH 15TH! Although the general petition deadline for statewide offices has passed, Larry Lead Marker is a NEW candidate for Senator to represent NM in the USA Congress. If https://t.co/imIUqHc1lx",Thu Mar 05 19:48:36 +0000 2026,86,62,30,cancellation_search
2029609115845107867,sign petition,Mike_Cox,Mike Cox 2026,"Sign here if you want to Make Michigan Great Again and protect our elections! 
https://t.co/d91kFEgHlc",Thu Mar 05 17:24:56 +0000 2026,5,1,0,cancellation_search
2029249561131413781,sign petition,RiseOfAlberta,Rise Of Alberta,"No one is coming to save Alberta. 

Sign the petition. 

If you already have, find someone who hasn't. 

Want to guarantee we win? Become a canvasser. 

It is on us. Alberta's future is in our hands alone.

#AlbertaIndependence https://t.co/5C0i3OCq8y",Wed Mar 04 17:36:11 +0000 2026,928,359,32,cancellation_search
2030097212781552035,sign petition,joealberta71,Joe Alberta,Folks if you are planning to sign the Citizens Initiative Petition for @stayfreealberta - NOW IS THE TIME! There could be a potential court injunction on April 7 that could halt the campaign. Go to https://t.co/42BrEc5KZw &amp; click on where to sign!  #AlbertaIndependence,Sat Mar 07 01:44:27 +0000 2026,76,38,3,cancellation_search
2030063268363112731,sign petition,RiseOfAlberta,Rise Of Alberta,"Calgary.

Sign the Alberta Independence Petition.

Saturday, March 7
11:30am–3:30pm
6012 Elbow Drive SW

Bring valid Alberta ID and add your name. https://t.co/Juqxndk9Ut",Fri Mar 06 23:29:34 +0000 2026,359,166,9,cancellation_search
2030040259128611143,sign petition,RiseOfAlberta,Rise Of Alberta,"Call someone you know who supports independence and remind them to sign the petition today.

#AlbertaIndependence https://t.co/RVHw7YJ484",Fri Mar 06 21:58:08 +0000 2026,217,106,3,cancellation_search
2028025163686494369,sign petition,WPezeMed,Warren Pezé,"The university of Iowa is planning to eliminate Latin and Greek from their cursus, always for the same reasons – less than 25 students. And they have 18! 
This is a general trend which only means the death of humanities. Please sign the petition.
https://t.co/7GVcUAck0z",Sun Mar 01 08:30:52 +0000 2026,1097,233,34,cancellation_search
2029447203346088127,sign petition,jackie_french_,Jackie French,I have signed. Save the Glenbog Wombats from being buried alive. - Sign the Petition! https://t.co/TA4hnHkGkX via @ChangeAUS,Thu Mar 05 06:41:33 +0000 2026,177,93,11,cancellation_search
2029293482557489576,sign petition,RiseOfAlberta,Rise Of Alberta,"Albertans in Tampa.

Sign the Alberta Independence Petition this Sunday.

March 8
2:30pm–5:30pm
Brandon Exchange Mall
East parking lot near Mr Splash USA Car Wash

Bring valid Alberta ID and add your name. https://t.co/CrefFxKqY4",Wed Mar 04 20:30:43 +0000 2026,398,212,8,cancellation_search
2029891540651212934,sign petition,moses_brian,Brian Moses,Demand tougher penalties for animal cruelty - Sign the Petition! https://t.co/0v7g5Ernoo via @UKChange,Fri Mar 06 12:07:11 +0000 2026,2,0,0,cancellation_search
2028507877434880039,sign petition,PhaedraXTeddy,Phaedra,"The MPSC O BRASIL QUER JUSTIÇA tag 
is in 14th place on the trending topics ranking. Let's climb higher!

Drop everything you're doing and quickly comment MPSC O BRASIL QUER JUSTIÇA

Sign for prison for all 9 involved in torturing dog #Orelha!  https://t.co/eZJf4i7vsq

MPSC - https://t.co/Y0iqf86kpz",Mon Mar 02 16:29:00 +0000 2026,112,48,11,cancellation_search
2029651330877243592,sign petition,CitizenGO,CitizenGO,@CF_Farrow Sign the petition here: https://t.co/ne3c7tQ8MW,Thu Mar 05 20:12:41 +0000 2026,17,11,1,cancellation_search
2027183636349407662,cancel culture,LucciVee,Lu Lu💕,Just saw the preview for Scary Movie 6….cancel culture gone lose they mind lmfaooo,Fri Feb 27 00:46:56 +0000 2026,9907,862,79,cancellation_search
2029840932279865571,cancel culture,sweeneydailyx,Sydney Sweeney Daily,"Cancel culture is misogynistic and mainly targets women, Sydney Sweeney still receives massive hate over a jeans commercial that people misinterpreted.
And nothing will happen to Messi.
https://t.co/wvsuQvHogi",Fri Mar 06 08:46:05 +0000 2026,442,28,26,cancellation_search
2029776009315148229,cancel culture,ItsMemesdaily,Memes Daily,@PopBase Bro is using Scary Movie 6 to fight cancel culture and that might be the most 2026 sentence ever written.,Fri Mar 06 04:28:06 +0000 2026,11,0,0,cancellation_search
2029385537597903224,cancel culture,goinschitz,hamza,“cancel the cancel culture” like a h*tler edit didn’t get 200k likes on this app last week https://t.co/D0kik3d0UO,Thu Mar 05 02:36:30 +0000 2026,17174,787,19,cancellation_search
1554040884546584577,cancel culture,wokal_distance,Wokal Distance,"2/
Call-Outs are not the same as cancel culture (but they can be related).

Cancel culture is when people try to get someone fired or de-platformed in order to punish them what they said. Cancel culture is about punishing people economically and professionally to silence them.",Mon Aug 01 09:46:34 +0000 2022,441,20,2,cancellation_search
2029557545656885406,cancel culture,MAGACult2,MAGA Cult Slayer🦅🇺🇸,"This isn’t about “cancel culture.” It’s about standards.

When serious allegations surface, and when your crisis-response involves a convicted sex offender, you don’t get to lecture the public about hysteria.

Accountability isn’t oppression. It’s the price of credibility.

WE",Thu Mar 05 14:00:00 +0000 2026,44,10,2,cancellation_search
2029008631119876207,cancel culture,lextorias,not lextorias,"“Cancel culture” has never been the issue. Most people have always been okay with edgy humor. A beloved comedy that just came out literally has the f-slur in it

The key is that you have to make it funny, and this film’s trailer opens with a “did you just assume my gender?” joke",Wed Mar 04 01:38:49 +0000 2026,10006,628,132,cancellation_search
2026880594005688710,cancel culture,ElofsonJess,The Artist known as Jess,"@JayTC53 😂 weird how an investigation turns you clowns into cancel culture liberals 
Go fuck yourself",Thu Feb 26 04:42:45 +0000 2026,4462,291,115,cancellation_search
2030080008614727703,cancel culture,maietta,Nick,"@tyleraloevera You need to put your site behind Cloudflare to make it harder to determine the IP of the site to prevent people from engaging in cancel culture.

If what you are doing is legal or morally justified, I will be glad to help you evade censorship.

I actually specialize in this. My",Sat Mar 07 00:36:05 +0000 2026,24,0,3,cancellation_search
2030379991498731774,cancel culture,blandCinema,Onion Enjoyer Paul Bland,Remember when these freaks were supposed to be anti cancel culture and now they are spending all their time frantically searching Mamdani’s wife’s likes for a cheap hit piece,Sat Mar 07 20:28:07 +0000 2026,0,0,0,cancellation_search
2029607873991561294,cancel culture,sarah_luna_1111,Sarah Luna,@WayneWaldropW The smear campaigns are so predictable it’s become like the Boy Who Cried Wolf. Completely ineffective leftist cancel culture on steroids.,Thu Mar 05 17:20:00 +0000 2026,54,0,4,cancellation_search
2029137940949958810,cancel culture,LucyTCWife,Lucy Connolly,"No,no,no.
This is cancel culture! 

We need to put an end to this. 

People are allowed to have opinions, people are allowed to swear. We are grown ups. 

We need to put an end to people being reprimanded in the work place for something they said on social media etc. 

Offence is",Wed Mar 04 10:12:39 +0000 2026,122,16,45,cancellation_search
2028987066453721171,cancel culture,DiscussingFilm,DiscussingFilm,"Marlon Wayans says ‘Scary Movie 6’ is going to “cancel the cancel culture.”

“What we’re trying to do is bring back laughter. This is about bringing back comedy the way it used to be. I think the only way to do it is you have to cancel the cancel culture.”

(Source: https://t.co/v4rLKYnSi3",Wed Mar 04 00:13:08 +0000 2026,31258,2508,868,cancellation_search
2028893241957855614,cancel culture,RealScreenGeek,ScreenGeek,"Marlon Wayans promises ‘Scary Movie 6’ will “cancel” cancel culture.

“What we’re trying to do is bring back laughter. This is about bringing back comedy the way it used to be. I think the only way to do it is you have to cancel the cancel culture.” https://t.co/v62Qrei5u5",Tue Mar 03 18:00:18 +0000 2026,13586,1458,266,cancellation_search
2029775420355432838,cancel culture,PopBase,Pop Base,"Marlon Wayans says the goal of ‘Scary Movie 6’ is to “bring back comedy the way it used to be”:

“And I think the only way to do it is you have to cancel the cancel culture.”

(https://t.co/KsddxMe1dY) https://t.co/jeMCxKH5iO",Fri Mar 06 04:25:46 +0000 2026,14758,1053,169,cancellation_search
2029605157386744045,cancel culture,DiligentDenizen,Diligent Denizen 🇺🇸,"‼️🇺🇸: Pentagon now signaling the USA/Israel war on Iran could last until September 2026. 👀

Epstein ties to Peter Thiel, Ehud Barak, Israel, C I A, &amp; Iran come under scrutiny.

Help beat foreign ops systems of censorship &amp; weaponized cancel-culture. 👇🏻
 https://t.co/MomYrAWTza",Thu Mar 05 17:09:12 +0000 2026,148,61,17,cancellation_search
2030387051565027348,cancel culture,Levia_161,LEVIÄ,@ElMaestro1899 En tout cas ça montre vraiment à quel point le wokisme et la cancel culture fait du mal au rap lol,Sat Mar 07 20:56:10 +0000 2026,1,0,1,cancellation_search
1277779155153649665,cancel culture,dremilyanhalt,Dr. Emily Anhalt,"So here's my take:

Cancel culture is a large-scale version of this concept - an inability to hold the good and bad together.

It's an attempt to identify and obliterate the “bad"" people, so that there will be no more badness. But, unfortunately, that’s not how the world works.",Tue Jun 30 01:41:05 +0000 2020,197,26,8,cancellation_search
2029912665275982155,cancel culture,CRIXUSwasHERE,CRIXUS,"@catturd2 After 10 long years, I'm old enough to remember when MAGA was anti-war, always asked questions, encouraged critical thinking, and rejected cancel culture.
Now, I'm living in a nightmare where  neoMAGAs would absolutely block the great Charlie Kirk for posting this tweet. Sad.😕 https://t.co/AnEZr5qiBA",Fri Mar 06 13:31:08 +0000 2026,15,4,0,cancellation_search
2029488981511970960,backlash,BluKreamx,Kream 🦋,"Reggie is facing MAJOR BACKLASH after pressing Damii at the Clover house for walking in without introducing himself, saying he didn’t know who he was 😳👀🤦‍♂️ https://t.co/hbEA40ATmO",Thu Mar 05 09:27:33 +0000 2026,11009,288,427,cancellation_search
2030043283041259912,backlash,TRIGGERHAPPYV1,Crime Net,"Mother is receiving backlash online for the way she was dancing at her sons birthday party, thoughts? https://t.co/ETPIxEdEVg",Fri Mar 06 22:10:09 +0000 2026,168,12,54,cancellation_search
2027852671990849711,backlash,WydAlphaX,A.,I don’t see how women think they can just hit someone and not expect backlash. https://t.co/6EFZM4VKbB,Sat Feb 28 21:05:27 +0000 2026,30470,1932,1194,cancellation_search
2028480728376164405,backlash,HomanNews,Commentary 🇺🇸 Tom Homan,"🚨 ELON: Elon Musk says the surge in backlash and anger is a sign that real change is happening — arguing that efforts to cut corruption and waste are finally making an impact.

He added that without President Trump, none of it would be possible.

What do you think?

A️⃣ Yes — https://t.co/OszVHYUM4c",Mon Mar 02 14:41:07 +0000 2026,2111,639,644,cancellation_search
2029219131548156226,backlash,HateradeCon,Con,Mother faces backlash for ignoring her child’s behavior in public. Are parents today too soft on discipline? https://t.co/k971c7wQH4,Wed Mar 04 15:35:16 +0000 2026,520,32,71,cancellation_search
2029719201590480945,backlash,CutnPaid,CutnPaid,"Reggie is facing BACKLASH for letting the Clover beef show and acting MAD in Rakai’s Under Armour commercial, being unprofessional 😳😬 https://t.co/phfsnpsgcr",Fri Mar 06 00:42:22 +0000 2026,10462,218,117,cancellation_search
2030383135204999197,backlash,wildclipszone,Wild Clips,An influencer is catching backlash after allegedly posting a thirst trap while cleaning her late mother’s tombstone 😳 https://t.co/lRTIAFPZ66,Sat Mar 07 20:40:36 +0000 2026,6,0,2,cancellation_search
2027431708635672810,backlash,TRIGGERHAPPYV1,Crime Net,NYPD officer is receiving backlash online for the way he approached this man https://t.co/PrYPS0dpPZ,Fri Feb 27 17:12:41 +0000 2026,8343,964,418,cancellation_search
2028104487957647739,backlash,YSLONIKA,welp.,i’m side eyeing everyone in Hollywood cuz why is Nicki is getting more backlash for having different political views than actual r*pists and p*dofiIes who were on Epstein island ??!?!? https://t.co/n2j9qET7TJ,Sun Mar 01 13:46:04 +0000 2026,8753,1397,138,cancellation_search
2029787055015018726,backlash,FightStorage,Wild Videos,Gen-Z Mom received backlash for doing this to her kid… https://t.co/ucLFMCN0y6,Fri Mar 06 05:12:00 +0000 2026,274,5,17,cancellation_search
2029982534906597377,backlash,Baklava_USA,🇺🇸 ʟᴇғᴛ ᴄᴏᴀˢᴛ ᴠᴀɢʀᴀɴᴛ 🇺🇸,"🚨BREAKING: Anthropic CEO Dario Amodei grovels to Trump Admin after AI memo backlash! 🤝 After signing a letter criticizing Trump’s AI policies, Amodei now says he “fully supports” them

Too late CHUMP !

https://t.co/JAuLZZyKEQ",Fri Mar 06 18:08:46 +0000 2026,2,1,0,cancellation_search
2029338101789934060,backlash,AmericaPapaBear,AmericanPapaBear™,"Mia Khalifa is facing backlash after posting this video saying that she hopes US soldiers come back with PTSD. 

I think women who get nailed on camera for money have no moral high ground when it comes to ANYTHING. https://t.co/5tVKkGS7Yw",Wed Mar 04 23:28:01 +0000 2026,1403,493,638,cancellation_search
2029540464592908655,backlash,Raindropsmedia1,Rain Drops Media,"The New York Post faces backlash after allegedly “Lying &amp; spinning the narrative” following former Marine Brian McGuinness’s peaceful protest against the war during a Senate hearing. He was physically removed, which led to his arm being broken. 👀

 https://t.co/XQq4UzvbpE",Thu Mar 05 12:52:08 +0000 2026,291,74,16,cancellation_search
2030062743877796061,backlash,dom_lucre,Dom Lucre | Breaker of Narratives,"🔥🚨DEVELOPING: NBA Hall of Famer Shaq is under backlash after he chose to put his hands and lips on the tallest female model in the world just moments after meeting her.

 https://t.co/AOu5fVhIYB",Fri Mar 06 23:27:29 +0000 2026,1380,124,464,cancellation_search
2029673580875681798,backlash,officialrnintel,"Rerum Novarum // Intel, Breaking News, and Alerts",🇺🇸⚡️- President Trump deleted this Truth Social post and posted a new identical one after major backlash towards his support for transgender surgery for kids with parental consent. https://t.co/ZtejAz42kV,Thu Mar 05 21:41:05 +0000 2026,615,59,24,cancellation_search
2028957375240237072,backlash,ilySalt,Salt 💫,"Lacy responded to the backlash after his scripted DoorDash ban on stream, clarifying it wasn’t real and revealing he sent $500 to the fan who let him use the account for a day 👀 https://t.co/SwdmKLyna8",Tue Mar 03 22:15:09 +0000 2026,656,10,21,cancellation_search
2028737565239419196,backlash,ImMeme0,I Meme Therefore I Am 🇺🇸,"🚨BREAKING: After disturbing comments wishing a military husband wouldn’t make it home, large content creator Nomadically Ryan faces major backlash and has made all of his social media accounts private.

Yesterday, a military wife’s post went viral. She shared a photo of her https://t.co/Qs1QqVMatz",Tue Mar 03 07:41:42 +0000 2026,19108,5293,550,cancellation_search
2029666258778739027,backlash,Sonic_Snaps,SONIC ⚡,"🚨 Breaking: N3on is facing major backlash after a controversial clip targeting Arman went viral 👀

Reports say the situation escalated to the point he even landed in jail, and now people online are saying he may not be welcome in India after the remarks 🇮🇳😳

The internet is https://t.co/DAF74R5SDo",Thu Mar 05 21:12:00 +0000 2026,42,2,9,cancellation_search
2029754166537769238,backlash,BrandonStraka,Brandon Straka #WalkAway,Marine veteran Brian McGinnis—seen wearing a keffiyeh and known for a Senate hearing disruption while in his Marine uniform—faces backlash after the protest over U.S. policy on Iran. https://t.co/QQeWatmWUT,Fri Mar 06 03:01:18 +0000 2026,697,277,324,cancellation_search
2029331061067440549,outrage,AJEnglish,Al Jazeera English,"Outrage is growing in Spain over the lack of solidarity amongst EU countries and their position on the US-Israeli war against Iran. 

Al Jazeera’s @osamabinjavaid explains why Spanish PM Pedro Sanchez feels let down by other leaders. https://t.co/MvvE3RgyAL",Wed Mar 04 23:00:02 +0000 2026,731,275,33,cancellation_search
2028545794320592986,outrage,LizaRosen0000,Liza Rosen,"https://t.co/Gbxtz9PkHU
She wanted to be nice and welcoming to the Muslims flooding her hometown. She even bought a book about their Sharia culture and laws to avoid being rude or offensive.

Watch her outrage when she discovers what these Muslim migrants seek to impose on her",Mon Mar 02 18:59:40 +0000 2026,3259,1304,68,cancellation_search
2028498228073685465,outrage,HistorianUSA1,LetsGoBFLO,"A woke USAF Technical Sgt. assigned to NATO made a video undermining the United States, our military operation in Venezuela, calling the Commander-in-Chief “Cheeto,”and saying she must apologize to 20 nations on his behalf over Iran. Does the Sec of War know about this outrage? https://t.co/HkEJzY3ol9",Mon Mar 02 15:50:39 +0000 2026,15239,6426,3946,cancellation_search
2029520360622690534,outrage,CNEWS,CNEWS,"«Personne ne veut se battre pour Israël» : à Washington, un vétéran de la marine américaine expulsé du Sénat pour outrage (vidéo) https://t.co/1yA2lvsQI0",Thu Mar 05 11:32:15 +0000 2026,57,23,33,cancellation_search
2028363401546903613,outrage,kiyahwillis,Kiyah Willis,The NAACP should be embarrassed. There’s no reason for the performative outrage over something they know wasn’t intentional https://t.co/ayCLX3A8l4,Mon Mar 02 06:54:54 +0000 2026,8011,822,527,cancellation_search
